transaction_id,timestamp,payment_method,bank,device_type,amount,status,failure_reason
TXN109630,2025-02-27 15:51:00,UPI,HDFC Bank,Android,861.67,SUCCESS,
TXN112703,2025-02-27 16:04:00,UPI,HDFC Bank,Desktop,1390.49,SUCCESS,
TXN145129,2025-02-27 16:06:00,Wallet,HDFC Bank,iOS,694.05,SUCCESS,
TXN160599,2025-02-27 16:08:00,UPI,SBI,iOS,1141.59,FAILED,INSUFFICIENT_FUNDS
TXN121144,2025-02-27 16:12:00,UPI,SBI,Desktop,1970.96,SUCCESS,
TXN126883,2025-02-27 16:16:00,UPI,Axis Bank,iOS,1431.11,SUCCESS,
TXN164337,2025-02-27 16:16:00,Debit Card,Kotak Bank,iOS,759.66,SUCCESS,
TXN120385,2025-02-27 16:17:00,Debit Card,ICICI Bank,iOS,1200.96,SUCCESS,
TXN102642,2025-02-27 16:21:00,UPI,SBI,iOS,815.12,SUCCESS,
TXN164675,2025-02-27 16:27:00,Debit Card,Axis Bank,iOS,385.77,SUCCESS,
TXN149387,2025-02-27 16:31:00,Debit Card,Kotak Bank,Android,2095.26,SUCCESS,
TXN106668,2025-02-27 16:35:00,Wallet,HDFC Bank,iOS,566.11,SUCCESS,
TXN113975,2025-02-27 16:39:00,Debit Card,HDFC Bank,Android,6393.66,SUCCESS,
TXN152935,2025-02-27 16:41:00,Credit Card,Kotak Bank,Desktop,490.12,SUCCESS,
TXN142881,2025-02-27 16:46:00,UPI,SBI,Android,2812.94,SUCCESS,
TXN144104,2025-02-27 16:49:00,Debit Card,Kotak Bank,Android,4226.54,SUCCESS,
TXN159720,2025-02-27 16:51:00,Net Banking,SBI,Android,1982.48,SUCCESS,
TXN148354,2025-02-27 16:56:00,UPI,SBI,iOS,396.37,SUCCESS,
TXN153494,2025-02-27 17:01:00,UPI,SBI,iOS,2274.56,SUCCESS,
TXN141790,2025-02-27 17:02:00,UPI,Kotak Bank,Android,776.92,FAILED,INVALID_VPA_RESPONSE
TXN170078,2025-02-27 17:03:00,Debit Card,Kotak Bank,Android,726.44,SUCCESS,
TXN115101,2025-02-27 17:06:00,UPI,Axis Bank,Desktop,597.03,SUCCESS,
TXN166465,2025-02-27 17:16:00,UPI,HDFC Bank,Android,3480.58,SUCCESS,
TXN166070,2025-02-27 17:16:00,UPI,Kotak Bank,Desktop,308.28,FAILED,INVALID_VPA_RESPONSE
TXN123085,2025-02-27 17:17:00,Debit Card,SBI,Desktop,4395.04,SUCCESS,
TXN164835,2025-02-27 17:21:00,UPI,Kotak Bank,Desktop,2300.96,SUCCESS,
TXN113356,2025-02-27 17:22:00,UPI,ICICI Bank,Android,1726.17,FAILED,INSUFFICIENT_FUNDS
TXN144592,2025-02-27 17:23:00,UPI,SBI,Android,2917.78,SUCCESS,
TXN142686,2025-02-27 17:24:00,Debit Card,Axis Bank,Android,1063.76,FAILED,INSUFFICIENT_FUNDS
TXN146332,2025-02-27 17:26:00,Wallet,SBI,iOS,1786.59,SUCCESS,
TXN111139,2025-02-27 17:39:00,Credit Card,SBI,Android,1897.69,SUCCESS,
TXN100620,2025-02-27 17:40:00,Credit Card,ICICI Bank,iOS,1428.2,SUCCESS,
TXN100670,2025-02-27 17:42:00,UPI,ICICI Bank,Android,329.67,SUCCESS,
TXN105921,2025-02-27 17:43:00,Debit Card,HDFC Bank,iOS,1443.27,SUCCESS,
TXN152006,2025-02-27 17:45:00,UPI,HDFC Bank,Android,1490.38,SUCCESS,
TXN155097,2025-02-27 17:46:00,Debit Card,ICICI Bank,iOS,691.95,SUCCESS,
TXN159569,2025-02-27 17:48:00,Net Banking,HDFC Bank,Android,723.25,SUCCESS,
TXN179619,2025-02-27 17:53:00,Debit Card,SBI,Desktop,456.73,SUCCESS,
TXN150582,2025-02-27 17:57:00,UPI,Axis Bank,Android,3627.56,SUCCESS,
TXN125912,2025-02-27 18:04:00,UPI,Kotak Bank,Android,813.48,SUCCESS,
TXN143707,2025-02-27 18:12:00,Credit Card,SBI,Android,13259.91,SUCCESS,
TXN126273,2025-02-27 18:20:00,UPI,Kotak Bank,iOS,404.36,FAILED,INVALID_VPA_RESPONSE
TXN104683,2025-02-27 18:22:00,UPI,Axis Bank,Android,1348.87,SUCCESS,
TXN106238,2025-02-27 18:27:00,Debit Card,Yes Bank,Android,1320.5,SUCCESS,
TXN119002,2025-02-27 18:28:00,Net Banking,ICICI Bank,Android,1257.15,SUCCESS,
TXN155530,2025-02-27 18:30:00,Credit Card,ICICI Bank,Android,1496.68,SUCCESS,
TXN152671,2025-02-27 18:32:00,Credit Card,Kotak Bank,Android,10528.46,FAILED,RISK_CHECK_DECLINED
TXN139576,2025-02-27 18:32:00,Credit Card,Kotak Bank,Android,1241.01,SUCCESS,
TXN142210,2025-02-27 18:33:00,UPI,Yes Bank,Desktop,769.63,SUCCESS,
TXN140803,2025-02-27 18:43:00,Debit Card,SBI,Android,642.23,SUCCESS,
TXN156881,2025-02-27 18:45:00,Credit Card,HDFC Bank,iOS,1234.89,SUCCESS,
TXN144611,2025-02-27 18:55:00,Net Banking,Axis Bank,Desktop,986.62,SUCCESS,
TXN149037,2025-02-27 18:58:00,Credit Card,HDFC Bank,iOS,5825.02,SUCCESS,
TXN140561,2025-02-27 19:00:00,Net Banking,HDFC Bank,iOS,930.0,SUCCESS,
TXN130265,2025-02-27 19:17:00,UPI,ICICI Bank,Android,288.56,SUCCESS,
TXN153372,2025-02-27 19:19:00,UPI,ICICI Bank,Android,2766.47,FAILED,INSUFFICIENT_FUNDS
TXN154796,2025-02-27 19:21:00,Debit Card,Kotak Bank,Android,1188.68,SUCCESS,
TXN118749,2025-02-27 19:21:00,UPI,HDFC Bank,Android,1649.98,SUCCESS,
TXN136990,2025-02-27 19:25:00,UPI,Axis Bank,iOS,3173.82,SUCCESS,
TXN129665,2025-02-27 19:26:00,UPI,HDFC Bank,Android,868.35,SUCCESS,
TXN109748,2025-02-27 19:29:00,Net Banking,ICICI Bank,Desktop,1193.6,SUCCESS,
TXN138040,2025-02-27 19:29:00,Credit Card,HDFC Bank,Android,580.59,SUCCESS,
TXN109308,2025-02-27 19:32:00,Debit Card,Kotak Bank,Android,2686.46,SUCCESS,
TXN137321,2025-02-27 19:39:00,Credit Card,Axis Bank,Desktop,2397.5,FAILED,OTP_TIMEOUT
TXN112536,2025-02-27 19:41:00,Credit Card,SBI,Android,1095.99,SUCCESS,
TXN101315,2025-02-27 19:44:00,UPI,HDFC Bank,Android,462.54,SUCCESS,
TXN176547,2025-02-27 19:48:00,Net Banking,Yes Bank,iOS,1131.23,SUCCESS,
TXN114378,2025-02-27 19:48:00,Credit Card,HDFC Bank,iOS,743.06,SUCCESS,
TXN136619,2025-02-27 19:49:00,Credit Card,ICICI Bank,iOS,618.2,SUCCESS,
TXN111279,2025-02-27 19:50:00,Debit Card,HDFC Bank,iOS,999.56,SUCCESS,
TXN164659,2025-02-27 19:51:00,Debit Card,Yes Bank,Android,177.22,SUCCESS,
TXN133529,2025-02-27 19:51:00,UPI,HDFC Bank,iOS,547.57,SUCCESS,
TXN137925,2025-02-27 19:56:00,Net Banking,HDFC Bank,Android,526.8,SUCCESS,
TXN123878,2025-02-27 19:57:00,UPI,HDFC Bank,iOS,2541.01,SUCCESS,
TXN104884,2025-02-27 20:06:00,UPI,HDFC Bank,Android,802.41,SUCCESS,
TXN132569,2025-02-27 20:09:00,Wallet,Kotak Bank,Android,5840.66,SUCCESS,
TXN116820,2025-02-27 20:10:00,Debit Card,ICICI Bank,Android,1428.09,SUCCESS,
TXN158688,2025-02-27 20:14:00,Debit Card,ICICI Bank,iOS,1251.43,SUCCESS,
TXN174086,2025-02-27 20:15:00,Credit Card,SBI,iOS,6553.97,SUCCESS,
TXN165352,2025-02-27 20:19:00,UPI,HDFC Bank,iOS,4042.34,SUCCESS,
TXN107681,2025-02-27 20:28:00,UPI,ICICI Bank,iOS,129.56,FAILED,NETWORK_ERROR
TXN163887,2025-02-27 20:34:00,Debit Card,HDFC Bank,iOS,453.87,SUCCESS,
TXN178262,2025-02-27 20:38:00,Credit Card,HDFC Bank,Android,294.91,SUCCESS,
TXN161452,2025-02-27 20:44:00,UPI,SBI,iOS,1052.61,SUCCESS,
TXN161917,2025-02-27 20:47:00,UPI,Kotak Bank,Android,3091.44,SUCCESS,
TXN116849,2025-02-27 20:50:00,Credit Card,SBI,Android,1105.81,SUCCESS,
TXN115307,2025-02-27 20:50:00,UPI,Kotak Bank,Desktop,346.43,FAILED,GATEWAY_ERROR
TXN147606,2025-02-27 20:57:00,Debit Card,ICICI Bank,Android,953.23,SUCCESS,
TXN110665,2025-02-27 21:02:00,Debit Card,SBI,Android,894.86,SUCCESS,
TXN101595,2025-02-27 21:05:00,Net Banking,ICICI Bank,Android,4095.24,SUCCESS,
TXN136359,2025-02-27 21:07:00,UPI,Kotak Bank,iOS,7982.5,SUCCESS,
TXN137933,2025-02-27 21:08:00,UPI,SBI,iOS,1576.76,SUCCESS,
TXN104566,2025-02-27 21:10:00,UPI,SBI,iOS,4723.85,SUCCESS,
TXN112001,2025-02-27 21:12:00,UPI,SBI,iOS,947.78,SUCCESS,
TXN152905,2025-02-27 21:12:00,UPI,Kotak Bank,Desktop,15723.16,SUCCESS,
TXN134878,2025-02-27 21:15:00,Credit Card,HDFC Bank,Android,1868.8,SUCCESS,
TXN150209,2025-02-27 21:15:00,Debit Card,HDFC Bank,Android,252.57,SUCCESS,
TXN148126,2025-02-27 21:16:00,Credit Card,HDFC Bank,iOS,401.55,SUCCESS,
TXN142468,2025-02-27 21:18:00,Credit Card,Kotak Bank,Android,2108.92,SUCCESS,
TXN102239,2025-02-27 21:34:00,Wallet,SBI,iOS,4858.96,SUCCESS,
TXN145244,2025-02-27 21:44:00,Debit Card,SBI,Desktop,2395.34,SUCCESS,
TXN111955,2025-02-27 21:52:00,Credit Card,SBI,iOS,1918.66,SUCCESS,
TXN143883,2025-02-27 21:53:00,Credit Card,SBI,Desktop,4706.14,SUCCESS,
TXN160482,2025-02-27 21:56:00,Credit Card,HDFC Bank,Android,376.64,SUCCESS,
TXN113472,2025-02-27 21:56:00,Credit Card,Kotak Bank,Android,951.51,SUCCESS,
TXN178241,2025-02-27 22:10:00,Debit Card,HDFC Bank,Android,538.01,SUCCESS,
TXN168957,2025-02-27 22:12:00,UPI,Axis Bank,Desktop,3388.3,SUCCESS,
TXN146873,2025-02-27 22:14:00,Wallet,Kotak Bank,Android,845.81,SUCCESS,
TXN166416,2025-02-27 22:15:00,Debit Card,Kotak Bank,Android,2857.34,SUCCESS,
TXN114422,2025-02-27 22:19:00,Net Banking,SBI,Android,2981.86,SUCCESS,
TXN122614,2025-02-27 22:22:00,UPI,Axis Bank,Android,1040.83,SUCCESS,
TXN110659,2025-02-27 22:23:00,UPI,HDFC Bank,Android,523.79,SUCCESS,
TXN170357,2025-02-27 22:25:00,Credit Card,SBI,iOS,3703.75,SUCCESS,
TXN133763,2025-02-27 22:28:00,UPI,HDFC Bank,iOS,746.08,FAILED,INSUFFICIENT_FUNDS
TXN139669,2025-02-27 22:32:00,Credit Card,ICICI Bank,Android,651.39,SUCCESS,
TXN146566,2025-02-27 22:35:00,Net Banking,Kotak Bank,Android,1598.75,SUCCESS,
TXN179063,2025-02-27 22:38:00,UPI,ICICI Bank,Android,4317.25,SUCCESS,
TXN119255,2025-02-27 22:39:00,UPI,HDFC Bank,Android,1678.03,SUCCESS,
TXN163153,2025-02-27 22:40:00,Wallet,HDFC Bank,Android,983.51,SUCCESS,
TXN107338,2025-02-27 22:44:00,Net Banking,ICICI Bank,Android,861.6,SUCCESS,
TXN148751,2025-02-27 22:44:00,UPI,ICICI Bank,Desktop,4440.61,SUCCESS,
TXN131932,2025-02-27 22:46:00,Debit Card,HDFC Bank,Android,5308.61,SUCCESS,
TXN132944,2025-02-27 22:47:00,Credit Card,Kotak Bank,Android,283.1,SUCCESS,
TXN116923,2025-02-27 22:52:00,Debit Card,ICICI Bank,iOS,1604.83,SUCCESS,
TXN178999,2025-02-27 23:04:00,UPI,Kotak Bank,iOS,1843.98,SUCCESS,
TXN131757,2025-02-27 23:05:00,Credit Card,ICICI Bank,Desktop,1448.29,SUCCESS,
TXN137890,2025-02-27 23:05:00,UPI,HDFC Bank,Android,2521.64,SUCCESS,
TXN170065,2025-02-27 23:06:00,Debit Card,ICICI Bank,Android,1306.06,SUCCESS,
TXN116353,2025-02-27 23:09:00,UPI,Axis Bank,Android,1328.97,SUCCESS,
TXN101964,2025-02-27 23:11:00,Net Banking,Axis Bank,Android,1174.39,SUCCESS,
TXN115894,2025-02-27 23:13:00,UPI,Kotak Bank,Android,3190.72,SUCCESS,
TXN150532,2025-02-27 23:13:00,UPI,Yes Bank,Android,468.0,SUCCESS,
TXN103416,2025-02-27 23:17:00,UPI,Axis Bank,iOS,9175.9,FAILED,INSUFFICIENT_FUNDS
TXN157785,2025-02-27 23:22:00,Wallet,HDFC Bank,Android,1750.72,SUCCESS,
TXN100915,2025-02-27 23:23:00,Credit Card,SBI,Android,561.48,SUCCESS,
TXN165383,2025-02-27 23:27:00,UPI,HDFC Bank,iOS,1652.49,SUCCESS,
TXN119298,2025-02-27 23:30:00,UPI,ICICI Bank,Android,129.65,SUCCESS,
TXN138795,2025-02-27 23:34:00,UPI,Axis Bank,Desktop,3509.79,SUCCESS,
TXN167673,2025-02-27 23:35:00,UPI,SBI,Android,2472.51,FAILED,INSUFFICIENT_FUNDS
TXN120755,2025-02-27 23:36:00,Debit Card,ICICI Bank,iOS,2190.53,SUCCESS,
TXN178273,2025-02-27 23:41:00,Credit Card,Axis Bank,Android,8155.72,SUCCESS,
TXN149463,2025-02-27 23:41:00,UPI,Axis Bank,Android,454.23,SUCCESS,
TXN106654,2025-02-27 23:44:00,Net Banking,SBI,iOS,2224.65,SUCCESS,
TXN137555,2025-02-27 23:46:00,Credit Card,Yes Bank,iOS,608.81,SUCCESS,
TXN102320,2025-02-27 23:47:00,Wallet,Kotak Bank,Desktop,777.5,SUCCESS,
TXN155836,2025-02-27 23:50:00,Debit Card,ICICI Bank,Android,1729.26,SUCCESS,
TXN101021,2025-02-27 23:54:00,UPI,HDFC Bank,Android,741.53,SUCCESS,
TXN160101,2025-02-27 23:58:00,Credit Card,HDFC Bank,iOS,2286.69,SUCCESS,
TXN139167,2025-02-27 23:58:00,Net Banking,Kotak Bank,Desktop,1442.96,SUCCESS,
TXN138364,2025-02-28 00:01:00,Credit Card,Axis Bank,Desktop,3281.09,FAILED,BANK_DECLINE
TXN153228,2025-02-28 00:01:00,Credit Card,ICICI Bank,Android,637.3,SUCCESS,
TXN176398,2025-02-28 00:02:00,UPI,Yes Bank,Android,945.9,SUCCESS,
TXN150453,2025-02-28 00:02:00,Net Banking,Kotak Bank,iOS,467.67,SUCCESS,
TXN131266,2025-02-28 00:10:00,Credit Card,ICICI Bank,iOS,3524.94,SUCCESS,
TXN133198,2025-02-28 00:11:00,UPI,HDFC Bank,Android,194.04,SUCCESS,
TXN121480,2025-02-28 00:11:00,Credit Card,SBI,Android,2364.13,SUCCESS,
TXN174609,2025-02-28 00:19:00,Debit Card,Kotak Bank,iOS,448.2,SUCCESS,
TXN105105,2025-02-28 00:21:00,UPI,ICICI Bank,Android,2408.72,SUCCESS,
TXN136490,2025-02-28 00:27:00,UPI,Yes Bank,Android,2824.45,FAILED,OTP_TIMEOUT
TXN100653,2025-02-28 00:27:00,UPI,Kotak Bank,Desktop,605.34,FAILED,BANK_TIMEOUT
TXN175391,2025-02-28 00:27:00,Debit Card,Axis Bank,Desktop,870.28,SUCCESS,
TXN131521,2025-02-28 00:29:00,Credit Card,HDFC Bank,iOS,2713.86,FAILED,TOKENIZATION_ERROR
TXN155574,2025-02-28 00:30:00,UPI,HDFC Bank,iOS,3460.43,SUCCESS,
TXN148618,2025-02-28 00:32:00,UPI,ICICI Bank,Android,876.03,SUCCESS,
TXN175563,2025-02-28 00:35:00,UPI,HDFC Bank,Android,35690.93,SUCCESS,
TXN120147,2025-02-28 00:36:00,UPI,SBI,iOS,727.13,SUCCESS,
TXN102584,2025-02-28 00:38:00,Debit Card,Kotak Bank,Desktop,1111.67,SUCCESS,
TXN134997,2025-02-28 00:41:00,UPI,SBI,Android,3728.17,SUCCESS,
TXN114660,2025-02-28 00:50:00,Net Banking,ICICI Bank,Android,2882.8,SUCCESS,
TXN147956,2025-02-28 00:50:00,UPI,HDFC Bank,iOS,10023.07,SUCCESS,
TXN110541,2025-02-28 00:55:00,UPI,Kotak Bank,iOS,3830.03,SUCCESS,
TXN164742,2025-02-28 00:56:00,Credit Card,ICICI Bank,iOS,3011.6,SUCCESS,
TXN107184,2025-02-28 00:57:00,Net Banking,SBI,Android,4705.73,SUCCESS,
TXN175362,2025-02-28 00:58:00,UPI,HDFC Bank,Android,1321.89,SUCCESS,
TXN175571,2025-02-28 00:59:00,Debit Card,HDFC Bank,Android,3557.72,SUCCESS,
TXN178139,2025-02-28 01:06:00,UPI,Kotak Bank,Android,370.52,SUCCESS,
TXN138208,2025-02-28 01:08:00,Net Banking,SBI,Desktop,1278.02,SUCCESS,
TXN172235,2025-02-28 01:15:00,Debit Card,HDFC Bank,Android,1523.02,SUCCESS,
TXN114652,2025-02-28 01:16:00,Net Banking,Yes Bank,Android,307.68,SUCCESS,
TXN133264,2025-02-28 01:19:00,UPI,SBI,Desktop,415.01,SUCCESS,
TXN145483,2025-02-28 01:20:00,UPI,HDFC Bank,Android,836.4,SUCCESS,
TXN145390,2025-02-28 01:32:00,UPI,Yes Bank,Android,1370.01,SUCCESS,
TXN172144,2025-02-28 01:35:00,Wallet,HDFC Bank,Desktop,1371.8,SUCCESS,
TXN140242,2025-02-28 01:38:00,UPI,HDFC Bank,Android,3349.91,SUCCESS,
TXN177084,2025-02-28 01:40:00,Net Banking,Kotak Bank,Android,6317.63,SUCCESS,
TXN150089,2025-02-28 01:41:00,UPI,Yes Bank,iOS,2882.51,SUCCESS,
TXN136487,2025-02-28 01:52:00,Credit Card,HDFC Bank,iOS,185.6,FAILED,TOKENIZATION_ERROR
TXN144220,2025-02-28 01:53:00,UPI,HDFC Bank,iOS,2031.81,FAILED,INSUFFICIENT_FUNDS
TXN159497,2025-02-28 01:55:00,Net Banking,SBI,Android,724.04,SUCCESS,
TXN159830,2025-02-28 01:56:00,UPI,ICICI Bank,iOS,1137.43,SUCCESS,
TXN103087,2025-02-28 02:04:00,UPI,ICICI Bank,iOS,540.37,SUCCESS,
TXN108836,2025-02-28 02:12:00,UPI,Axis Bank,iOS,1008.91,SUCCESS,
TXN134874,2025-02-28 02:20:00,UPI,Kotak Bank,Android,1200.83,SUCCESS,
TXN158959,2025-02-28 02:21:00,Wallet,HDFC Bank,iOS,141.33,SUCCESS,
TXN113790,2025-02-28 02:26:00,Debit Card,HDFC Bank,Desktop,749.58,SUCCESS,
TXN121376,2025-02-28 02:37:00,UPI,Yes Bank,Android,822.63,SUCCESS,
TXN122612,2025-02-28 02:43:00,UPI,SBI,Android,1135.01,SUCCESS,
TXN120973,2025-02-28 02:45:00,Net Banking,Axis Bank,Android,7998.71,SUCCESS,
TXN160996,2025-02-28 02:53:00,UPI,ICICI Bank,iOS,472.27,SUCCESS,
TXN153476,2025-02-28 02:54:00,UPI,Kotak Bank,iOS,1563.1,FAILED,INVALID_VPA_RESPONSE
TXN174819,2025-02-28 02:55:00,Credit Card,ICICI Bank,Desktop,5719.38,SUCCESS,
TXN145580,2025-02-28 02:57:00,Wallet,HDFC Bank,iOS,1294.53,SUCCESS,
TXN123761,2025-02-28 03:02:00,UPI,HDFC Bank,Android,317.84,SUCCESS,
TXN146000,2025-02-28 03:02:00,Wallet,ICICI Bank,Android,3974.63,SUCCESS,
TXN114883,2025-02-28 03:05:00,Credit Card,Yes Bank,Android,369.2,SUCCESS,
TXN126015,2025-02-28 03:05:00,UPI,ICICI Bank,Desktop,1801.21,FAILED,OTP_TIMEOUT
TXN145683,2025-02-28 03:08:00,Debit Card,Yes Bank,iOS,298.3,SUCCESS,
TXN106907,2025-02-28 03:09:00,Credit Card,SBI,Android,696.83,FAILED,INSUFFICIENT_FUNDS
TXN178115,2025-02-28 03:10:00,UPI,Kotak Bank,iOS,1754.61,FAILED,BANK_TIMEOUT
TXN123363,2025-02-28 03:14:00,Debit Card,Axis Bank,iOS,10136.41,FAILED,LIMIT_EXCEEDED
TXN106461,2025-02-28 03:15:00,Credit Card,Kotak Bank,Android,2678.48,SUCCESS,
TXN139232,2025-02-28 03:18:00,UPI,ICICI Bank,Desktop,1058.22,SUCCESS,
TXN132062,2025-02-28 03:23:00,Debit Card,Kotak Bank,Android,31641.34,SUCCESS,
TXN117393,2025-02-28 03:34:00,Net Banking,ICICI Bank,Android,3569.37,SUCCESS,
TXN133831,2025-02-28 03:34:00,Debit Card,Kotak Bank,Android,549.28,SUCCESS,
TXN100377,2025-02-28 03:39:00,UPI,HDFC Bank,Android,2948.24,SUCCESS,
TXN123096,2025-02-28 03:43:00,Credit Card,ICICI Bank,iOS,1725.66,SUCCESS,
TXN115031,2025-02-28 03:49:00,Debit Card,HDFC Bank,Android,464.87,SUCCESS,
TXN107093,2025-02-28 03:51:00,Debit Card,Yes Bank,iOS,1357.68,FAILED,NETWORK_ERROR
TXN176431,2025-02-28 03:58:00,UPI,Kotak Bank,iOS,959.68,SUCCESS,
TXN143414,2025-02-28 03:59:00,UPI,HDFC Bank,Android,1272.11,SUCCESS,
TXN156076,2025-02-28 04:00:00,UPI,HDFC Bank,Desktop,15169.23,SUCCESS,
TXN146038,2025-02-28 04:03:00,Net Banking,ICICI Bank,Android,5837.1,SUCCESS,
TXN105953,2025-02-28 04:05:00,Debit Card,ICICI Bank,iOS,23395.46,SUCCESS,
TXN161138,2025-02-28 04:07:00,Credit Card,HDFC Bank,Android,3436.51,SUCCESS,
TXN134804,2025-02-28 04:08:00,UPI,ICICI Bank,Android,712.36,SUCCESS,
TXN165121,2025-02-28 04:08:00,Credit Card,HDFC Bank,iOS,2065.66,SUCCESS,
TXN167096,2025-02-28 04:16:00,UPI,HDFC Bank,Android,1798.47,FAILED,OTP_TIMEOUT
TXN175308,2025-02-28 04:17:00,Debit Card,Kotak Bank,Android,2548.87,SUCCESS,
TXN175540,2025-02-28 04:20:00,Credit Card,ICICI Bank,Android,2414.95,SUCCESS,
TXN139416,2025-02-28 04:22:00,Net Banking,ICICI Bank,Android,3163.41,SUCCESS,
TXN149507,2025-02-28 04:24:00,Credit Card,SBI,Android,394.54,SUCCESS,
TXN146253,2025-02-28 04:30:00,Credit Card,SBI,iOS,1432.49,SUCCESS,
TXN115860,2025-02-28 04:31:00,UPI,Yes Bank,Android,457.38,SUCCESS,
TXN157510,2025-02-28 04:41:00,Credit Card,SBI,Android,798.86,SUCCESS,
TXN170193,2025-02-28 04:46:00,Debit Card,Axis Bank,Android,1551.88,SUCCESS,
TXN100500,2025-02-28 04:51:00,Debit Card,HDFC Bank,Android,933.88,SUCCESS,
TXN134619,2025-02-28 04:56:00,UPI,ICICI Bank,Android,628.11,SUCCESS,
TXN151493,2025-02-28 05:03:00,Debit Card,Kotak Bank,Android,806.02,SUCCESS,
TXN153849,2025-02-28 05:05:00,Wallet,HDFC Bank,Android,379.52,SUCCESS,
TXN158610,2025-02-28 05:07:00,UPI,SBI,Android,459.86,SUCCESS,
TXN123314,2025-02-28 05:09:00,UPI,Axis Bank,Android,1414.59,SUCCESS,
TXN141533,2025-02-28 05:10:00,Wallet,HDFC Bank,Android,18981.91,SUCCESS,
TXN177677,2025-02-28 05:15:00,Wallet,SBI,iOS,1029.89,FAILED,BANK_DECLINE
TXN128139,2025-02-28 05:16:00,Wallet,SBI,iOS,1197.18,SUCCESS,
TXN133049,2025-02-28 05:18:00,Credit Card,ICICI Bank,iOS,1060.94,SUCCESS,
TXN119826,2025-02-28 05:19:00,Credit Card,Axis Bank,iOS,2052.36,SUCCESS,
TXN168139,2025-02-28 05:19:00,Net Banking,Axis Bank,iOS,3585.21,SUCCESS,
TXN139092,2025-02-28 05:23:00,UPI,HDFC Bank,Android,1875.99,SUCCESS,
TXN117440,2025-02-28 05:24:00,UPI,ICICI Bank,Desktop,216.74,FAILED,INSUFFICIENT_FUNDS
TXN174067,2025-02-28 05:29:00,UPI,Kotak Bank,iOS,2395.99,SUCCESS,
TXN148423,2025-02-28 05:33:00,UPI,HDFC Bank,Android,323.79,SUCCESS,
TXN144856,2025-02-28 05:36:00,Debit Card,Axis Bank,iOS,1213.29,SUCCESS,
TXN151554,2025-02-28 05:38:00,UPI,ICICI Bank,Desktop,1913.94,SUCCESS,
TXN137412,2025-02-28 05:38:00,UPI,HDFC Bank,Android,582.39,SUCCESS,
TXN172514,2025-02-28 05:39:00,UPI,Yes Bank,Android,2955.29,SUCCESS,
TXN139411,2025-02-28 05:39:00,Debit Card,Kotak Bank,iOS,12308.43,SUCCESS,
TXN107844,2025-02-28 05:39:00,UPI,ICICI Bank,Android,5410.71,FAILED,BANK_DECLINE
TXN178056,2025-02-28 05:42:00,UPI,Axis Bank,Android,15311.2,SUCCESS,
TXN122457,2025-02-28 05:53:00,UPI,SBI,Android,1234.06,SUCCESS,
TXN129381,2025-02-28 05:53:00,Credit Card,SBI,Android,2148.62,SUCCESS,
TXN132353,2025-02-28 06:00:00,Net Banking,ICICI Bank,Android,341.27,SUCCESS,
TXN169111,2025-02-28 06:10:00,UPI,HDFC Bank,Android,1896.03,SUCCESS,
TXN141609,2025-02-28 06:13:00,UPI,Kotak Bank,Android,1015.71,FAILED,BANK_TIMEOUT
TXN113052,2025-02-28 06:13:00,UPI,ICICI Bank,Android,239.1,SUCCESS,
TXN139101,2025-02-28 06:14:00,Debit Card,ICICI Bank,Android,4636.33,SUCCESS,
TXN153483,2025-02-28 06:19:00,Debit Card,SBI,Desktop,2120.84,FAILED,INSUFFICIENT_FUNDS
TXN157958,2025-02-28 06:20:00,Debit Card,Kotak Bank,iOS,950.24,FAILED,OTP_TIMEOUT
TXN131935,2025-02-28 06:21:00,UPI,Kotak Bank,Android,344.38,SUCCESS,
TXN147351,2025-02-28 06:23:00,Debit Card,ICICI Bank,iOS,2141.72,SUCCESS,
TXN164027,2025-02-28 06:26:00,Wallet,ICICI Bank,Desktop,1395.99,SUCCESS,
TXN123845,2025-02-28 06:35:00,Debit Card,SBI,Android,2819.23,SUCCESS,
TXN167272,2025-02-28 06:39:00,UPI,Kotak Bank,Android,384.96,FAILED,BANK_TIMEOUT
TXN161007,2025-02-28 06:41:00,UPI,ICICI Bank,Android,475.93,SUCCESS,
TXN131584,2025-02-28 06:41:00,UPI,HDFC Bank,Android,5759.22,FAILED,OTP_TIMEOUT
TXN101956,2025-02-28 06:48:00,Credit Card,SBI,iOS,1716.86,SUCCESS,
TXN155668,2025-02-28 06:52:00,UPI,Axis Bank,Android,4742.83,SUCCESS,
TXN167085,2025-02-28 06:54:00,Credit Card,Axis Bank,Android,1528.28,SUCCESS,
TXN139760,2025-02-28 07:00:00,UPI,Yes Bank,Android,1663.02,SUCCESS,
TXN114924,2025-02-28 07:01:00,UPI,ICICI Bank,Android,1179.11,SUCCESS,
TXN112252,2025-02-28 07:08:00,UPI,Axis Bank,iOS,1327.42,SUCCESS,
TXN158869,2025-02-28 07:09:00,Credit Card,HDFC Bank,Android,781.04,SUCCESS,
TXN138986,2025-02-28 07:11:00,UPI,HDFC Bank,Android,1239.93,SUCCESS,
TXN167248,2025-02-28 07:13:00,Wallet,Yes Bank,Android,3881.21,SUCCESS,
TXN128052,2025-02-28 07:15:00,Wallet,HDFC Bank,iOS,545.63,SUCCESS,
TXN160822,2025-02-28 07:16:00,Net Banking,SBI,Desktop,1772.35,SUCCESS,
